protocol,device_type,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
ECDH,High-end,125,474,24,3.0532624968829896,1.8359700831607604,3000,BCH,0.0,0.0,0.28818201260848064,0.40946503212386687,2.827811254585522,0.9413570429588649,0.2738839734642043,0.11450857853099829
ARC-QKD,High-end,116,247,35,8.611027508931528,0.6323248142385463,1000,BCH,0.017459854051873898,406.57671694433895,3.529479722162481,0.3163937939299605,1.2906494679344052,0.884979475013784,0.4970828280287243,0.18167443630566113
ARC-QKD,Low-end,143,470,40,6.976841070278183,1.3505234895061125,2000,BCH,0.05754376462982946,140.2120453035176,2.3258870140672405,0.35429918670607463,1.4642841393122137,0.7947949912446668,0.38967209227818544,0.13275992851955476
ARC-QKD,High-end,139,89,20,7.072872989968437,1.0974979967674352,2000,LDPC,0.018751461877873805,208.03208070322805,2.5072055641438484,0.22046225590924462,1.2294218048267422,0.5744565347230186,0.476809887095502,0.1120884924567219
ECDH,High-end,156,415,16,3.1141431404406283,1.6841796616466067,4000,BCH,0.0,0.0,0.17299192188876328,0.15517745796382304,2.181413905029058,0.8617153057066631,0.4963640262298849,0.11451415249641278
ARC-QKD,Mid-range,106,399,15,6.490953090599073,0.8978010306001512,1000,LDPC,0.08814807575596384,197.19599952471683,2.941602678148213,0.21890085932910935,1.510422809613219,0.8682113219403578,0.36253016110109104,0.15403468833529688
ARC-QKD,High-end,83,213,18,9.145776070458583,0.7103898769976218,4000,LDPC,0.046700473023366,311.12074098441957,3.2543659643929734,0.23938773353962342,1.8961335523584049,0.8853946038959595,0.2382317834678537,0.19160258871844274
ARC-QKD,High-end,135,178,18,3.436287225978792,1.6580371205542737,3000,BCH,0.031312414921038964,351.6670222208223,4.7172482050744815,0.43349893862891586,1.9729822368525771,0.5401597405081101,0.4678785584334607,0.17974246989830214
BB84,High-end,132,94,34,1.0556048458186487,1.802171890870682,1000,LDPC,0.017899114605698402,115.06922637681399,4.595895161435205,0.4835410040277818,1.596715457144548,0.8647630671900643,0.2302182108921625,0.11332088978802055
ARC-QKD,Low-end,120,335,17,6.956433180242825,0.5921302470153758,3000,BCH,0.056040889355630556,271.46104431621825,4.568427002293894,0.2776347588434497,2.7604290347610045,0.5007741086929645,0.2515412657459812,0.13637806564657778
ECDH,High-end,102,133,37,3.3993497443261425,1.7027219743027695,3000,BCH,0.0,0.0,0.18057219862157986,0.4220454083551225,1.383933171639645,0.8313060135197784,0.3937537246754965,0.17739224120033345
ARC-QKD,High-end,132,146,17,8.966622937647983,1.4780166153602585,1000,BCH,0.06923768301899802,397.75618163051575,4.684289947158325,0.12430321698651269,2.4674878528348536,0.5648764457181352,0.38090183067795846,0.12722818874881014
BB84,High-end,134,151,29,6.055564255985495,0.5660402059719978,4000,BCH,0.06402051774926969,135.83862040459806,3.3139521529859186,0.26589711681908323,1.4877261130045047,0.9293474826004342,0.47743916851717194,0.11466582141240789
ARC-QKD,Mid-range,119,169,20,4.5496909779502355,1.5697167085786246,3000,BCH,0.049260134160207796,368.6274572197206,2.2335645587687365,0.308151051599571,1.0280584802660129,0.6808791591870129,0.4143418139969512,0.1917180079483559
ECDH,Low-end,104,355,49,5.702656712948454,1.0848643271239369,2000,BCH,0.0,0.0,0.3794680666054622,0.35872596036936844,2.0556757065444313,0.5824081444946315,0.4370814164203688,0.17043867439107035
BB84,Mid-range,132,313,27,4.446268133781624,1.6631572535299346,5000,BCH,0.0266003999356543,164.33927397512772,5.12800678532053,0.32706046823915713,1.1788331364683842,0.7324775345676932,0.34709089447659985,0.10511389747968658
ARC-QKD,Mid-range,102,431,37,9.615671977728425,1.5259012617336751,2000,BCH,0.05906570397520403,129.70924688109403,3.7347221075520087,0.3792503363024655,1.5782103114916768,0.780803139851272,0.36401423657519594,0.1368394178886507
ECDH,Low-end,153,331,42,2.835087178139111,1.9340480747028943,2000,LDPC,0.0,0.0,0.4915354784810644,0.17520421689695698,2.497490715334691,0.6210429020665116,0.3433512795223052,0.14896899417140586
ARC-QKD,Mid-range,147,450,19,0.5793043965296137,1.1658729031333388,1000,BCH,0.0475939964477319,481.6785705536297,3.7554455721426105,0.15611929940492889,1.832015301058158,0.6570256741282074,0.41033311046928883,0.15239426472320017
ECDH,Mid-range,111,278,29,9.003381733438774,0.9201821604016907,3000,BCH,0.0,0.0,0.30023975314075924,0.4075269310919468,1.8993803334153796,0.7425313779993126,0.41259532727446147,0.1263040550252007
ARC-QKD,High-end,161,118,33,7.644595685967489,1.3244849402926835,5000,LDPC,0.04028953461799266,207.06986394933864,4.77748307267843,0.44117667240873126,2.1878752713283927,0.8578639601021556,0.43191927589562473,0.1652443408377025
ECDH,Mid-range,87,427,19,1.749648117961066,1.3778223857049126,2000,BCH,0.0,0.0,0.29626829517731856,0.39385108450884754,1.2831103607431826,0.90013593206049,0.4009141306613192,0.1598299397031207
ARC-QKD,High-end,106,272,26,7.23355336735956,1.75992574870224,1000,BCH,0.08819739082062257,110.48956138627975,4.303908654402569,0.26680010992159886,2.0073881850685416,0.7156419437573149,0.4616070593794503,0.19799979374509427
ARC-QKD,High-end,145,398,44,4.050704471671216,0.237465971608863,3000,BCH,0.09889306927860053,375.97482045047803,3.786182712803019,0.3873248075581037,2.306969032484363,0.5612131645602428,0.23977835494210975,0.19727725833232815
ARC-QKD,High-end,149,160,48,0.36926341969203125,0.2603899699106643,3000,BCH,0.05110225993736567,212.7532665254956,2.718374871301435,0.1326463919066365,1.411837891572303,0.567449517576506,0.49208817132768407,0.10721476741196341
ARC-QKD,High-end,121,67,36,8.072157667174737,0.970677350117582,5000,BCH,0.016457654197069543,367.34040596899973,4.177351264676043,0.17435553855681962,1.7785969398410169,0.96139254576983,0.3812971059588577,0.118144040563189
ECDH,Mid-range,126,154,28,0.8512748761176189,1.181464303242685,1000,LDPC,0.0,0.0,0.12615820036196135,0.3799785329794447,2.6865258811904744,0.7627828478262897,0.25749376831384313,0.12341576895460414
ARC-QKD,High-end,108,115,17,6.960059970028388,0.909206772029947,3000,BCH,0.0928106679121288,434.77399924868485,4.810644425655067,0.3917539463073867,1.0684442904673808,0.78602619512212,0.3355065685425786,0.14591699731747634
BB84,High-end,162,205,27,9.570531437058847,1.2348963888669913,1000,LDPC,0.055696548163096965,177.27925085245926,5.761377335459625,0.16892870779141217,2.020783581389987,0.57739484919083,0.2737348608415268,0.1875602573114187
ARC-QKD,High-end,136,447,22,7.092426489032349,1.5180616736676553,2000,LDPC,0.025640089801730014,139.9071222899552,2.2329966177296225,0.1612107185102738,1.432427905620157,0.9047214556960453,0.25650312264543185,0.1484932856600435
BB84,Mid-range,150,368,32,3.443592431591582,0.24128496349073628,5000,BCH,0.02306330295303955,321.3168579972298,3.582466184939199,0.4238253218620581,1.4762740195774557,0.8644323929883666,0.21413060859883895,0.1528261153782084
ARC-QKD,Mid-range,153,353,29,3.293465918595745,0.3734002490450049,1000,LDPC,0.04848195560960316,403.9121960774302,3.868233339191361,0.3113825045063159,1.034866750920361,0.9195779193551163,0.36646418197274006,0.1603612224771361
ARC-QKD,Mid-range,117,252,39,8.12981431227798,0.7293172871030276,3000,BCH,0.04754567244790081,227.722819238938,3.373701650703754,0.2432477946764584,1.1679212230677054,0.9562494441429646,0.34670607263546716,0.14087404131339415
ARC-QKD,High-end,130,243,14,6.370078607029215,1.2962487656090644,3000,BCH,0.0712945153224429,355.17879941651023,4.642804475013955,0.46300470632806046,1.3994252872982789,0.9221088964905118,0.35349758552134913,0.14213111304358264
ECDH,High-end,142,420,45,2.3251440077922356,1.3024055977543367,1000,BCH,0.0,0.0,0.3625882001837085,0.46287725270659663,1.5727459648774897,0.7803151798652783,0.30792452843241064,0.15679092154038726
BB84,Mid-range,144,285,19,2.8610917497618953,1.3843314973407337,5000,BCH,0.05928412753046505,332.0013112590021,5.370983442944801,0.39159925069541124,1.50101988368717,0.7044323041687961,0.3619674066314289,0.10718315747054462
ECDH,Mid-range,105,78,44,5.378145154227691,0.6156823929462024,5000,LDPC,0.0,0.0,0.4714434850362518,0.46305164818544176,2.209555331658893,0.7427726529865415,0.33387575322001106,0.13915404174369295
ARC-QKD,High-end,128,203,13,5.428676549040144,1.7863797403376909,1000,LDPC,0.051030617627942886,268.86497904075543,2.5005182125389798,0.4677943746813156,1.2175236705259633,0.8857991624842739,0.4133853401451226,0.1229026536316787
BB84,High-end,82,192,12,0.15233490446647546,0.7371035088090188,1000,BCH,0.016064669648746262,396.4524377165618,4.347247329778566,0.48572637321163725,2.924072732952789,0.5965786205567242,0.20879505493665945,0.13158466408492991
ARC-QKD,Low-end,146,108,41,9.121455398278155,1.332096216500124,3000,BCH,0.09520035099703836,475.83667789889745,2.019945268880602,0.4211423873661271,2.324585060233913,0.995092011713662,0.2606811171816812,0.12707823383844838
BB84,High-end,142,229,28,3.1977395788735663,1.9489957695287878,4000,LDPC,0.05816369686103855,183.80898004550812,4.242603847586648,0.49044464211243965,2.744427225530913,0.8237891679821533,0.25268966478953914,0.1856175977259861
BB84,Low-end,167,365,31,9.480286061180086,1.0281084269768135,4000,LDPC,0.08974749777542916,310.31502315086897,4.318102408973803,0.3373703560357043,2.2697198076436704,0.837948459337553,0.2598277651518292,0.1647537729945645
ECDH,Low-end,96,311,50,1.7029691548528665,1.2741320740887943,2000,BCH,0.0,0.0,0.45857554041199833,0.19906011796740666,1.7816910692680774,0.8198876446866898,0.43218874366179677,0.11106085365295676
ARC-QKD,Mid-range,157,351,30,8.369682244953562,0.9561273355832101,3000,LDPC,0.07905021513487076,438.1741858409245,2.800665177477718,0.18868332178984848,2.487265241596389,0.7634393518087113,0.23839846382016566,0.10062381872291562
BB84,Low-end,128,73,42,4.879315604674599,1.2243088837682121,3000,LDPC,0.09427648718388246,134.91192151283082,5.672693472813031,0.11428621859747086,2.0333850885301605,0.941792142433392,0.45586866452461516,0.1785603427216845
ARC-QKD,High-end,132,369,11,3.146746121157364,1.2540989818772383,4000,BCH,0.0628569664151906,427.04471117106226,4.603947256072598,0.22140860678565094,1.9788588741798256,0.7013883431389617,0.4378217402644725,0.12734835153805357
ARC-QKD,Low-end,151,93,32,7.100249590117039,1.5258244248136004,3000,BCH,0.023810707034339632,299.32277107241174,3.801910534914867,0.31461760650216786,2.816186755235546,0.545040272791345,0.31871437934345215,0.16077641356139763
BB84,Mid-range,93,336,23,4.647858338685505,1.1524433197020343,4000,LDPC,0.048899226025971625,156.4302210790552,4.00830784286996,0.497894749845608,1.271498139000544,0.7368595274197682,0.23675780048829415,0.13130734374903374
ARC-QKD,Mid-range,150,157,27,1.0317253032604614,1.2673055485521167,3000,BCH,0.02577635674405085,486.55808152256526,2.0637720761471097,0.22772871093764924,2.9794626177581818,0.8177208294982559,0.3580757863142928,0.1867842327674401
ECDH,Low-end,94,219,20,9.474814734656075,0.2743178575441578,2000,LDPC,0.0,0.0,0.2613969455502704,0.46691696843189734,1.3778218833524336,0.7271821963696411,0.3153498596473294,0.13989127953369812
ECDH,High-end,157,363,18,9.006530421757496,1.6983217920158562,2000,LDPC,0.0,0.0,0.27602373655206486,0.28942268678008665,1.3035519776096558,0.9981764184881334,0.2094998148627521,0.17964523242689528
ARC-QKD,High-end,111,166,29,0.7558106845480573,1.2607516395849534,2000,LDPC,0.03530109509423122,278.5430163634837,2.6805232643668386,0.10601224771161043,2.000770823147067,0.7727914474623618,0.2669983746976069,0.1139401731719546
ARC-QKD,High-end,144,360,42,1.1898901557703565,1.3602215145094652,1000,LDPC,0.0585209467919787,456.33969409214274,3.564761827896771,0.33810780992188627,1.310597878991782,0.5975519577853527,0.24409571382395234,0.18413437495875126
ARC-QKD,Mid-range,161,123,22,2.1295413585896625,1.3587830183437968,5000,BCH,0.034751956689259594,264.1267924081425,2.713580011853572,0.14143043384102794,1.4992458764917402,0.5748953882329598,0.45913823655497915,0.10802776298213394
ARC-QKD,Mid-range,102,489,41,9.447426589247263,1.9901405654901234,1000,BCH,0.032700432136668324,151.21315283455897,4.705066898325537,0.3756864030333241,1.6264450824027288,0.9204424719007211,0.3052125032531982,0.1802563432307318
ECDH,Low-end,133,283,34,1.9772069347178247,0.4938571517577325,2000,BCH,0.0,0.0,0.3246391115211481,0.3824956407681679,2.970164423607219,0.9189550069048151,0.32263749234211314,0.1336098491951727
ARC-QKD,High-end,153,490,19,4.191631956042492,1.1764710246471757,1000,LDPC,0.037164003223116325,386.3275699158171,2.1450411797404345,0.24046872084574955,1.635690383783005,0.702701703519921,0.38304312409450075,0.12813637113216794
ARC-QKD,High-end,82,371,15,2.1459763890919863,0.8268634697516679,3000,LDPC,0.011790739608108954,171.37100819178337,3.1049496458634334,0.3030870975607789,1.671310630204128,0.7009913764378352,0.4019577240869275,0.12579682646404364
BB84,Low-end,142,172,11,7.365125514766045,1.675010209545874,2000,LDPC,0.02153375340240506,179.29827047504716,3.948745205780726,0.38911863308734207,1.9728260793886159,0.785087360600105,0.4184424483958422,0.16707989727642575
ARC-QKD,Low-end,130,427,30,5.971373085257252,1.1573939096846395,4000,BCH,0.07355191442545346,271.0733048674806,2.7099883237043185,0.21767853082346578,1.387901295954133,0.5168936069987098,0.4234946482031775,0.18089667680656962
ARC-QKD,Mid-range,144,494,18,0.4763529481440665,1.9999378791673261,5000,LDPC,0.05664033930556829,478.5060730216385,3.315045427365777,0.3673891328352986,1.3335230593572343,0.5045452675242659,0.4264376130106943,0.1657545578659375
ARC-QKD,High-end,93,291,37,2.577038439080649,1.7755192433458475,4000,BCH,0.04328731548947232,331.6363084791594,4.149595332507646,0.3478875063319414,2.3685439103046733,0.7481781761322683,0.44997543922233013,0.1330064629928874
ARC-QKD,Mid-range,116,328,17,6.594495378751568,0.20607929615368503,4000,BCH,0.03373263018714712,459.8036343815367,2.724165021661375,0.20959745655297204,1.565914481344422,0.8082487097523627,0.2316765124232847,0.17143618590574733
ARC-QKD,Low-end,86,244,31,7.361135856128141,0.9676715095383395,5000,LDPC,0.013025907439325305,260.64283160935895,3.6822600970402553,0.19662424663239128,1.4492653567676823,0.7701020097217421,0.42799558681567773,0.17938096251790947
ARC-QKD,Mid-range,161,404,15,2.237513296985292,1.4378033451731012,1000,BCH,0.08256636009431763,312.4715180779546,4.9827166463570975,0.28731088628821855,2.8346730939634583,0.9208177343868335,0.4896679177222621,0.13614214702041658
ECDH,Mid-range,102,241,25,1.3652541336682114,1.2981994932865881,2000,LDPC,0.0,0.0,0.23882871278383289,0.1783445968549697,1.051234258685985,0.5573005543148752,0.46043039653442,0.16496225422858957
ARC-QKD,Low-end,168,390,15,8.578869595954487,1.417881371156835,4000,LDPC,0.034590067826639294,499.1116478962199,2.4040584197298855,0.1774221524648613,1.9803754503792967,0.6692811585205717,0.4823823832211734,0.17967039884619765
ECDH,Low-end,140,212,45,1.442261355931634,0.98219622213758,1000,LDPC,0.0,0.0,0.39900128934145873,0.13766160794480223,2.7801716668086334,0.7857250444782362,0.2393441669669921,0.16210561115185448
ARC-QKD,Mid-range,88,128,46,1.2068128796385187,0.31004744942237644,1000,BCH,0.0810230383006414,282.3498657259233,3.595955296364158,0.4106862461489532,1.0999839602022545,0.9770028378039135,0.21190382334717828,0.14609301037966632
ECDH,High-end,94,374,43,1.789130025019342,1.28776406014717,5000,BCH,0.0,0.0,0.23277811047422278,0.3548165220898789,2.7233588269523588,0.965570660078422,0.40730329562513246,0.12693049732568487
ARC-QKD,Mid-range,132,305,20,5.562436681659908,1.5247888373013343,3000,LDPC,0.06795114622408009,108.96850123351393,4.040845447452753,0.31655500550974514,1.9659971383715122,0.5714959704383757,0.2351635142390954,0.12151578563677679
ECDH,High-end,113,123,44,1.1730705444180487,1.196251941025398,4000,LDPC,0.0,0.0,0.19805515886472522,0.38803163951067554,2.7026744918194865,0.8847735011696312,0.40238054999377026,0.10909682352418502
ECDH,High-end,90,456,39,9.098122853285481,0.7467237788678289,4000,LDPC,0.0,0.0,0.49473316384239696,0.13065611792871526,1.2915729435181922,0.7184563242532618,0.29222514160700896,0.13019486146981657
ARC-QKD,Low-end,129,67,44,1.4121545814130945,1.087007332034985,4000,BCH,0.06291725864423357,426.2538078300164,3.3251507466216736,0.3001171728969366,2.9121784167066815,0.7783619622465967,0.48385442769438775,0.1331052914908564
ARC-QKD,Mid-range,122,196,22,6.164249782254751,1.2661710856058943,1000,LDPC,0.0918178918100297,378.7691047689422,4.2844146997030075,0.4370409389280656,1.1720831001557008,0.6030595471199893,0.2986842433685931,0.13183657888791944
BB84,Low-end,117,319,49,9.81542730206682,0.7669104097802146,4000,LDPC,0.02438616674994036,396.1077764785407,4.0068506414863245,0.4786881502624285,2.137283586361166,0.763508240038685,0.3607061371435005,0.12403913434156999
BB84,Low-end,101,226,18,0.274900120552387,1.2385694066725617,4000,BCH,0.011314240297287434,333.3984430530331,5.101454989614417,0.16495234172051593,2.5151790090145996,0.9559986917308432,0.3097425203513789,0.1478156330982462
ARC-QKD,Mid-range,110,394,12,0.17881563525833968,1.2871173563875262,1000,BCH,0.07168856270362316,123.18454631039137,3.2370962367702814,0.4034516875168338,1.3588856099054822,0.8353557365155568,0.3598286289995068,0.10958546038109268
ARC-QKD,Mid-range,109,464,13,8.922166308349848,0.527296567750908,4000,BCH,0.02513912761174885,230.7760959679958,3.8966094194009107,0.1054730730897032,1.3921898152008665,0.839612165372465,0.43997887795032686,0.13281809611921871
ECDH,Mid-range,109,333,49,7.930621902944555,1.7408396613839099,5000,LDPC,0.0,0.0,0.3866939556995509,0.30576548020653693,1.0615444071792324,0.5415760276053649,0.4231492070083125,0.18087788818320583
